id,title,author,intro,tags,genre,series_count,view_count,recommend_count,link
65,선독점 평양의 봄 : 북한 대위가 쿠데타 일으킴,손병장,"""땅크포로 김일성과 김정일을 쏴 죽여야 한다고?""

""그리고 그걸... 내가 해야 한다고?""


평범한 대학생이자 ROTC 후보생인 이주원.

불운한 사고로 의식을 잃은 후 눈을 떠 보니...

북한 쿠데타의 핵심인물, 리재규 대위가 되어있었다!","현대판타지,대체역사,전쟁_밀리터리,생존,전쟁,정치,환생,군인,암살자","대체역사, 현대판타지",144 회,"1,005,544","28,897",https://novel.munpia.com/416723
66,선독점 삼국지 역대급 재벌.,최고재벌,"삼국지 최고 재벌 가문 미가.
망나니 미방이 일찌감치 마음을 바꾸어 먹다.
삼국지 재벌 미방전 리메이크입니다.

7월 1일 부터 연재입니다.","판타지,대체역사,삼국지,영지,망나니","대체역사, 판타지",170 회,"823,905","20,663",https://novel.munpia.com/423808
67,선독점 퓨전펑크에서 살아가는 법,오동냐무,미친 세상에 떨어졌다.,"퓨전,좀비,디스토피아,마법,사이버펑크,초능력","퓨전, 현대판타지",89 회,"2,686,338","114,571",https://novel.munpia.com/424385
68,선독점 헌터로 환생한 9서클 대마법사,에이트,"성기사로 각성한 헌터 우현.
어느 날, 그는 9서클 대마법사였던 전생의 기억을 되찾게 된다.","판타지,게이트,마법,시스템,환생,마법사,헌터,먼치킨,성기사,각성","판타지, 현대판타지",78 회,"1,010,216","19,632",https://novel.munpia.com/429406
69,선독점 70억분의 1의 이레귤러,란델,"[게임][파티][레이드][전쟁]
과도한 감각 증폭 현상인 ‘선천적 과몰입 증후군’으로 가상현실을 할 수 없는 주승호.
어느 날 그에게 색 모를 동아줄이 내려온다.
바로 ‘4세대 VRS’ 기기의 테스터!
테스터를 거쳐 가상현실을 할 수 있게 되었을 때, 처음으로 생각했다.
자신이 잡은 것은 금으로 만들어진 동아줄이었음을.

통칭 4세대라 불리는 ‘Lost Sky Online’을 체험했을 때, 깨달았다.
‘선천적 과몰입 증후군’은 과거엔 독이었지만, 사실 축복이었다는 것을.

평소의 내가 아닌, 새로운 나로 변하는 시간.

[로스트 스카이의 세계에 오신 것을 환영합니다.]",,"게임, 현대판타지","1,813 회","14,533,823","437,046",https://novel.munpia.com/90225
70,선독점 전지적 독자 시점,싱숑,"오직 나만이, 이 세계의 결말을 알고 있다.",,"현대판타지, 판타지",813 회,"58,865,637","2,250,863",https://novel.munpia.com/104753
71,선독점 삼국지 나만 왕으로 시작함,생땅콩,"영지도 꿀땅이고, 작위도 최고다.
그럼 나만 잘하면 되는 거야.","퓨전,대체역사,삼국지,환생,군주,나혼자","대체역사, 퓨전",193 회,"1,209,548","36,246",https://novel.munpia.com/359820
72,선독점 몽골조선의 천재 데릴사위가 되었다,기신,"조선의 태조가 되었다.
문제는, 공민왕이 귀부 신청을 한다는 거다.
치워!

어차피 내가 있으면 고려는 망한다.
이렇게 된 이상.. 몽골황제의 데릴사위로 꿀 빨아볼까?","대체역사,천재,전쟁,군주,고려,조선","대체역사, 퓨전",289 회,"1,175,433","33,087",https://novel.munpia.com/381104
73,선독점 방출되고 천억 수비수,백건우.,방출 당한 날부터 필드의 알 수 없는 점들이 보인다.,"스포츠,천재,축구","스포츠, 현대판타지",174 회,"1,296,052","24,800",https://novel.munpia.com/388824
74,선독점 범재의 그라운드,페이지원,"천재가 돼볼까 한다.
늦었지만, 지금부터라도.","스포츠,초능력,회귀,나혼자","스포츠, 현대판타지",183 회,"695,777","14,262",https://novel.munpia.com/391235
75,선독점 내 헌터물에 아포칼립스는 필요없다,카르카손,"흔히들 거지같은 일상을 살면서 특별한 세계를 동경한다.

막상 그것이 이루어지면 일상을 그리워하게 될 줄은 모르고.

헌터물을 원했을 뿐인데 세트로 아포칼립스가 따라왔다.

이딴 세트 필요없어!","현대판타지,게이트,아포칼립스,정치,헌터,능력자,각성",현대판타지,204 회,"579,820","27,615",https://novel.munpia.com/399073
76,선독점 수비천재가 3점을 폭격함,코다,"""다시 태어나도 농구할 거야?""
""...응.""
그 순간, 3점을 100%로 넣을 수 있는 존(Zone)이 보이기 시작했다.","현대판타지,스포츠,농구,초능력,환생,회귀,먼치킨","스포츠, 현대판타지",246 회,"1,130,408","30,728",https://novel.munpia.com/403303
77,선독점 재벌가 사위가 강속구를 숨김,취력(取力),"부와 명성을 쌓아 당당하게 재벌가 사위가 되고 싶었던 나.
허나 부상으로 선수가 아닌 코치가 되어 눈치밥을 먹고 지내던 중 야구의 신을 만났다.
“자네는 우완투수가 아니라 좌완투수네. 그러니 좌완을 갉고 닦아 보게.”
눈떠 보니 신인 드레프트로 회귀!
다시 시작해보자고!","스포츠,야구",스포츠,169 회,"833,028","15,317",https://novel.munpia.com/407740
78,선독점 출근 첫날 천재배우로 각성했다,액시언,이게 진정한 메소드 연기다.,"현대판타지,드라마,방송,천재,연예계,매니저,배우",현대판타지,178 회,"1,020,631","23,520",https://novel.munpia.com/408875
79,선독점 조선 석유왕 : 독립투사는 만주 대신 미국행을 택함,북콜랙터,최부자집 마지막 장손은 독립운동 대신 텍사스행을 선택했다.,"현대판타지,대체역사,전쟁_밀리터리,재벌,영지,전생,해양,대한제국,한국사","대체역사, 현대판타지",168 회,"1,159,413","30,539",https://novel.munpia.com/412301
80,선독점 업적을 다시 쓰는 엑스트라,무곰곰,도감 수집 다 끝낸 게임에 들어와버렸다. 엑스트라로.,"판타지,게임,빙의,아카데미,천재,착각,고인물","판타지, 게임",143 회,"330,842","11,351",https://novel.munpia.com/413501
81,선독점 폴란드 여왕 키우기,마늘맛스낵,남부 대공으로 폴란드 여왕 키우기,"판타지,대체역사,경영,영지,전쟁,중세,로맨스,세계사","대체역사, 퓨전",168 회,"1,414,837","88,094",https://novel.munpia.com/415466
82,선독점 IMF 박살내는 검은 머리 초재벌.,종이노트,빚 86조. 1년 후 세계적으로 망할 재벌집 아들이 되었다.,"현대판타지,경영,재벌,전쟁,정치,검은머리",현대판타지,165 회,"1,094,004","22,595",https://novel.munpia.com/415536
83,선독점 아빠가 갑자기 축구를 잘함,스또리,"세미프로 축구선수 김강철.
그의 축구 재능이 폭발했다!
……이제야?","현대판타지,스포츠,축구,힐링,운동선수","스포츠, 현대판타지",145 회,"1,838,009","43,934",https://novel.munpia.com/417392
84,선독점 북부 대공의 도술 실력이 심상치 않음,이기준,"등선경에 오르기 직전,

공작의 아들로 환생했다.","판타지,퓨전,무협,이세계,환생,능력자","퓨전, 판타지",130 회,"1,004,921","25,618",https://novel.munpia.com/418507
85,선독점 전역 후 발롱도르 골키퍼,구일호,"내 전생은 레프 야신.
내가 그 사실을 깨달았을 때, 나는 일병 2호봉이었다.
그것도 전역까지 무려 483일이나 남은...
우연히 본 올림핌에서 메달을 따면 전역한다는 뉴스를 보고 나는 결심했다.
올림픽에 나가서 메달을 따 전역하기로.","스포츠,전생,축구,운동선수,검은머리,대한민국",스포츠,144 회,"772,941","14,180",https://novel.munpia.com/419338
86,선독점 쇼핑하는 영주님!,비상운,"빙의했다.
[전이 특전 - ‘온라인 쇼핑몰’이 주어집니다.]
특전과 함께.

중세 판타지 세계에 나타난 지구 문명의 물건.
출처는 몰락한 어린 영주였다.","판타지,퓨전,경영,빙의,시스템,영지,서양판타지","판타지, 퓨전",126 회,"625,659","16,498",https://novel.munpia.com/422163
87,선독점 짐꾼 삼촌이 너무 강함,김불록,"이세계에서 20년간 구르며 탑을 정복하고 귀환했다.
그런데 그 탑이 왜 여기 또 있는 거지?","판타지,현대판타지,귀환,매니저,고인물,먼치킨,탑등반물","현대판타지, 판타지",118 회,"483,747","10,111",https://novel.munpia.com/423916
88,선독점 초감각으로 멸망하는 로마를 되살림,볼트맨형님,"절대 기억 능력, 동체 시력 향상, 위치 파악을 팍팍 쓰는데도 힘든 건 왜지?","대체역사,경영,영지,군인,군주,능력자,세계사","대체역사, 퓨전",105 회,"411,155","19,031",https://novel.munpia.com/427172
89,선독점 무적함대의 고공폭격기 축구천재,저니환,"""축구는 머리로 하는 거야.""

나는 그걸 218cm가 된 뒤에야 깨우쳤다.
3회차는 즐라탄, 홀란드, 크라우치의 상위호환으로 살 것이다.","스포츠,천재,축구,회귀","스포츠, 현대판타지",107 회,"404,705","8,623",https://novel.munpia.com/429328
90,선독점 역대급 고인물이 메이저리그를 깨부숨,이성적으로,"[12회차, 실패]

나는 홈런을 치지 못하면 죽는다.","현대판타지,스포츠,회귀,운동선수,시한부,야구","스포츠, 현대판타지",78 회,"561,338","13,835",https://novel.munpia.com/430328
91,선독점 다시 사는 EX급 미궁 탐험가,우주88,"[무한회귀][미궁][탐험]

트롤의 몽둥이가 내 머리를 내리치기 직전, 나는 생전 처음 주마등이라는 것을 체험했다.

그게 수백, 수천 번이 될 줄은 꿈에도 몰랐지만.","판타지,퓨전,던전,회귀","퓨전, 판타지",75 회,"437,537","12,919",https://novel.munpia.com/430332
92,선독점 검은 머리 사령기사로 살아가는 법,망나니™,"죽은 이들의 혼을 포식하고, 강해져라.
그리하여 척박한 중세에서 살아남아라.","판타지,다크판타지,전생,전쟁,중세,하렘,기사,네크로맨서,흑마법사,서양판타지",판타지,67 회,"1,011,779","34,536",https://novel.munpia.com/433305
93,선독점 감전 후 괴물 엔지니어가 되었다.,동심(動心),"440V에 감전된 이후, 믿을 수 없는 일들이 일어나기 시작했다.","현대판타지,사이다,육아,투자,기타_전문직,상태창","현대판타지, 판타지",81 회,"2,061,200","43,751",https://novel.munpia.com/427215
94,선독점 천재 매니저는 시끄럽게 살기로 했다,편몽,"천조국 엔터판의 탑 매니저 & 에이전트 이해준.
갱에게 총을 맞고 눈을 떠보니 재벌가 놈팽이가 되어 있었다.
'이 외모에 재벌 3세라고...?'
아무래도 이번 생은 시끄럽게 좀 살아봐야겠다.","현대판타지,경영,연예계,환생,회귀,가수,매니저,배우","현대판타지, 판타지",195 회,"1,090,611","31,454",https://novel.munpia.com/405935
95,선독점 천재 배우가 작곡 능력을 숨김,던송,"빌보드차트 1위를 정복한 한국인 천재 싱어송라이터의 회귀. 바랬던 것은 오직 하나. 잘못된 과거를 바로 잡는 것, 그것뿐이었다. 하지만... 연기를 시작하자 모든 것이 달라졌다.","현대판타지,드라마,천재,연예계,음악,회귀,가수,배우,작곡가,학생","현대판타지, 드라마",76 회,"1,572,875","37,551",https://novel.munpia.com/430846
96,선독점 아포칼립스에 집을 숨김,로드워리어,"대충 세상은 망했고,
나는 나대로 살아야지.

물론 럭셔리하고 고져스하게.",,"현대판타지, 퓨전",565 회,"7,203,346","400,748",https://novel.munpia.com/342817
97,선독점 역천무림,라바테라,"제갈세가 시종의 몸에 빙의했다.
적당히 꿀빨며 살려고 했는데... 아무래도 뭔가 이상하다.","무협,빙의,하렘,얀데레",무협,208 회,"1,183,032","28,537",https://novel.munpia.com/405796
98,선독점 고아출신 포수가 매의 눈을 가짐,키친캐비닛,"공이 너무 잘 보인다. 이번 공은 (4, 1) 몸쪽 낮은 코스.
어떻게 지평좌표계에 고정했냐면.. 따악!
일단 홈런부터 치고","현대판타지,스포츠,천재,회귀,운동선수,야구","스포츠, 현대판타지",157 회,"569,404","15,496",https://novel.munpia.com/412821
99,선독점 삼국지 원씨천하 : 무신 원희전,신유(愼惟),"원희로 빙의되었는데, 세력도 크고 군대도 강하고, 마누라는 천하제일미다.
개꿀 빨면서 살면 된다고 생각했는데, 상황이 심각하다.
우리 진영은 분열되었고, 적은 똘똘 뭉쳐 빈틈을 노리고 있다.
이번 생도 빡세게 살아야겠다.
그래도 천하제일미인이 마누라니, 그건 위안이 된다.","대체역사,사이다,삼국지,전쟁","대체역사, 판타지",160 회,"906,245","21,177",https://novel.munpia.com/419455
100,선독점 단역 배우가 톱스타 여친을 안 숨김,유선강,이제 여친 있음,"현대판타지,방송,연예계,육성,배우,로맨스","현대판타지, 로맨스",103 회,"1,189,819","27,920",https://novel.munpia.com/426361
101,선독점 은하계를 각성했다,얼음커피,"시작 스킬: 【행성 탐사(Lv.Max)】
습득 가능 스킬: 【초신성 폭발】, 【태양 소환】, 【블랙홀】, 【화이트홀】, 【웜홀 연결】, 【중력파 발산】, 【운석 낙하】, 【공간 왜곡】 등
*스킬 하나하나가 매우 강력하니, 사용에 주의 바랍니다.","현대판타지,게이트,사이다,각성,상태창,탑등반물","현대판타지, 퓨전",42 회,"1,704,653","40,122",https://novel.munpia.com/434691
102,"선독점 이 기자, 이길래",간편한인생,"15년 차 꼴통 기자 이길래.
교통사고로 목숨을 잃은 뒤 동명이인의 몸에서 깨어나게 된다.
그러다 우연히 얻게 된 수첩에 알 수 없는 문장이 나타나기 시작한다.
""이게 특종 헤드라인이라고?""
그때까지만 해도 땅 짚고 헤엄치기일 줄 알았다.
아니, 땅 짚고 헤엄치기였다.
다만 수심이 말도 안 되게 깊어 익사하기 직전일 뿐이라는 게 문제였지만.","현대판타지,방송,기자,능력자","현대판타지, 판타지",116 회,"383,277","18,737",https://novel.munpia.com/419406
103,선독점 기술포인트 찍고 우주테크 탑니다.,시공전사,"상온초전도체, 핵융합, 이온캐논, 반중력장치.......

그 모든 것이 담긴 게임특전을 손에 넣었다.","현대판타지,퓨전,시스템,인공지능","현대판타지, 퓨전",76 회,"1,518,820","31,806",https://novel.munpia.com/429260
104,선독점 아포칼립스 휴게소 키우기,흙색,세상이 망했어도 쉬어갈 곳은 필요한 법이다.,"현대판타지,게임시스템,경영,좀비,생존,시스템,아포칼립스,영지,악마,상태창","현대판타지, 판타지",78 회,"1,801,587","56,367",https://novel.munpia.com/427623
105,선독점 무한내공으로 시작하는 강호 정복기,고요섬,"운빨 망캐에서 숨만 쉬어도 내공이 늘어나는 축캐로 거듭났다.
사천당가 소공자로 인생 2회차, 기연의 축복이 끝이 없네!","퓨전,무협,빙의,사이다,천재,환생","무협, 퓨전",191 회,"539,216","12,344",https://novel.munpia.com/407997
106,선독점 로또부터 장군까지,게르만.,"학군단 출신 만년대위 김대한.
다섯 번째 소령 진급에 떨어진 날 밤, 공병학교 수료식날로 돌아왔다.

[회귀] [시스템x] [힐링] [사이다] [일상]","현대판타지,전쟁_밀리터리,드라마,경영,사이다,회귀,힐링,군인,사업가,고인물","현대판타지, 판타지",597 회,"2,377,228","62,103",https://novel.munpia.com/331712
107,선독점 고인물의 스킬이 너무 화려하다,광산김가,"보통 화려한 게 아니다.
기가 막히게 화려하다.


[히든 특성 : 폭력은 안 돼! (인내력 0 / 1000)]


그리고 그 화려함은 곧 현실이 된다.","판타지,현대판타지,퓨전,게임시스템,마법,빙의,마법사,먼치킨","퓨전, 판타지",203 회,"1,872,467","38,887",https://novel.munpia.com/399376
108,선독점 초월자들과 거래하는 헌터,지장수,"헌터를 꿈꾸었지만 입대 초기에 발생한 사고로 꿈을 잃고 평범한 병사로 전역을 한 달여 앞둔 제우.
한꺼번에 닥친 세 가지 불행으로 인해 앞이 보이지 않는 그의 삶에 초월자들이 끼어 들었다.","판타지,현대판타지,퓨전,아포칼립스,차원이동,헌터,먼치킨","현대판타지, 판타지",247 회,"1,283,129","28,063",https://novel.munpia.com/400694
109,선독점 축구부 방출 후 천재 투수가 되었다,유선강,"네? 제가요?
야구 천재라고요?","현대판타지,스포츠,야구","스포츠, 현대판타지",217 회,"1,680,028","42,757",https://novel.munpia.com/401901
110,선독점 재벌가 사생아의 인생 2회차,휴화산,"재벌가의 사생아, 난 쏟아지는 구박과 견제에도 꿋꿋이 버티며 살아남았다. 하지만 보이지 않는 음모에는 어쩔 수 없었다.
그런 내게 하늘은 다시 한번 기회를 주었다.
이번 기회에는 절대로 실패하지 않을 것이다.","현대판타지,퓨전,경영,재벌,복수,사이다,주식,투자,바둑","현대판타지, 퓨전",205 회,"805,050","12,604",https://novel.munpia.com/404426
111,선독점 천재 아이돌은 관심받고 싶다!,억만자,"난 관심받는 게 좋다.
그러니까 배우 그만두고 아이돌 하련다.","현대판타지,방송,서바이벌,천재,연예계,음악,가수,배우,아이돌,작곡가","현대판타지, 드라마",180 회,"184,172","5,884",https://novel.munpia.com/408699
